type,id,title,authors,date,primary_category,pdf_url,abstract,score,show,preference
arxiv,2407.06322,MagMax: Leveraging Model Merging for Seamless Continual Learning,Daniel Marczak; Bartłomiej Twardowski; Tomasz Trzciński; Sebastian Cygert,2024-07-08T18:38:52+00:00,cs.LG,http://arxiv.org/pdf/2407.06322v2,"This paper introduces a continual learning approach named MagMax, which utilizes model merging to enable large pre-trained models to continuously learn from new data without forgetting previously acquired knowledge. Distinct from traditional continual learning methods that aim to reduce forgetting during task training, MagMax combines sequential fine-tuning with a maximum magnitude weight selection for effective knowledge integration across tasks. Our initial contribution is an extensive examination of model merging techniques, revealing that simple approaches like weight averaging and random weight selection surprisingly hold up well in various continual learning contexts. More importantly, we present MagMax, a novel model-merging strategy that enables continual learning of large pre-trained models for successive tasks. Our thorough evaluation demonstrates the superiority of MagMax in various scenarios, including class- and domain-incremental learning settings. The code is available at this URL: https://github.com/danielm1405/magmax.",0.6067498263834838,0,like
arxiv,2501.08313,MiniMax-01: Scaling Foundation Models with Lightning Attention,MiniMax; Aonian Li; Bangwei Gong; Bo Yang; Boji Shan; Chang Liu; Cheng Zhu; Chunhao Zhang; Congchao Guo; Da Chen; Dong Li; Enwei Jiao; Gengxin Li; Guojun Zhang; Haohai Sun; Houze Dong; Jiadai Zhu; Jiaqi Zhuang; Jiayuan Song; Jin Zhu; Jingtao Han; Jingyang Li; Junbin Xie; Junhao Xu; Junjie Yan; Kaishun Zhang; Kecheng Xiao; Kexi Kang; Le Han; Leyang Wang; Lianfei Yu; Liheng Feng; Lin Zheng; Linbo Chai; Long Xing; Meizhi Ju; Mingyuan Chi; Mozhi Zhang; Peikai Huang; Pengcheng Niu; Pengfei Li; Pengyu Zhao; Qi Yang; Qidi Xu; Qiexiang Wang; Qin Wang; Qiuhui Li; Ruitao Leng; Shengmin Shi; Shuqi Yu; Sichen Li; Songquan Zhu; Tao Huang; Tianrun Liang; Weigao Sun; Weixuan Sun; Weiyu Cheng; Wenkai Li; Xiangjun Song; Xiao Su; Xiaodong Han; Xinjie Zhang; Xinzhu Hou; Xu Min; Xun Zou; Xuyang Shen; Yan Gong; Yingjie Zhu; Yipeng Zhou; Yiran Zhong; Yongyi Hu; Yuanxiang Fan; Yue Yu; Yufeng Yang; Yuhao Li; Yunan Huang; Yunji Li; Yunpeng Huang; Yunzhi Xu; Yuxin Mao; Zehan Li; Zekang Li; Zewei Tao; Zewen Ying; Zhaoyang Cong; Zhen Qin; Zhenhua Fan; Zhihang Yu; Zhuo Jiang; Zijia Wu,2025-01-14T18:50:05+00:00,cs.CL,http://arxiv.org/pdf/2501.08313v1,"We introduce MiniMax-01 series, including MiniMax-Text-01 and MiniMax-VL-01, which are comparable to top-tier models while offering superior capabilities in processing longer contexts. The core lies in lightning attention and its efficient scaling. To maximize computational capacity, we integrate it with Mixture of Experts (MoE), creating a model with 32 experts and 456 billion total parameters, of which 45.9 billion are activated for each token. We develop an optimized parallel strategy and highly efficient computation-communication overlap techniques for MoE and lightning attention. This approach enables us to conduct efficient training and inference on models with hundreds of billions of parameters across contexts spanning millions of tokens. The context window of MiniMax-Text-01 can reach up to 1 million tokens during training and extrapolate to 4 million tokens during inference at an affordable cost. Our vision-language model, MiniMax-VL-01 is built through continued training with 512 billion vision-language tokens. Experiments on both standard and in-house benchmarks show that our models match the performance of state-of-the-art models like GPT-4o and Claude-3.5-Sonnet while offering 20-32 times longer context window. We publicly release MiniMax-01 at https://github.com/MiniMax-AI.",0.0930594955793981,0,like
arxiv,2410.09008,SuperCorrect: Advancing Small LLM Reasoning with Thought Template Distillation and Self-Correction,Ling Yang; Zhaochen Yu; Tianjun Zhang; Minkai Xu; Joseph E. Gonzalez; Bin Cui; Shuicheng Yan,2024-10-11T17:25:52+00:00,cs.CL,http://arxiv.org/pdf/2410.09008v3,"Large language models (LLMs) like GPT-4, DeepSeek-R1, and ReasonFlux have shown significant improvements in various reasoning tasks. However, smaller LLMs still struggle with complex mathematical reasoning because they fail to effectively identify and correct reasoning errors. Recent reflection-based methods aim to address these issues by enabling self-reflection and self-correction, but they still face challenges in independently detecting errors in their reasoning steps. To overcome these limitations, we propose SuperCorrect, a novel two-stage framework that uses a large teacher model to supervise and correct both the reasoning and reflection processes of a smaller student model. In the first stage, we extract hierarchical high-level and detailed thought templates from the teacher model to guide the student model in eliciting more fine-grained reasoning thoughts. In the second stage, we introduce cross-model collaborative direct preference optimization (DPO) to enhance the self-correction abilities of the student model by following the teacher's correction traces during training. This cross-model DPO approach teaches the student model to effectively locate and resolve erroneous thoughts with error-driven insights from the teacher model, breaking the bottleneck of its thoughts and acquiring new skills and knowledge to tackle challenging problems. Extensive experiments consistently demonstrate our superiority over previous methods. Notably, our SuperCorrect-7B model significantly surpasses powerful DeepSeekMath-7B by 7.8%/5.3% and Qwen2.5-Math-7B by 15.1%/6.3% on MATH/GSM8K benchmarks, achieving new SOTA performance among all 7B models. Code: https://github.com/YangLing0818/SuperCorrect-llm",0.283549984503043,0,like
arxiv,2305.03053,ZipIt! Merging Models from Different Tasks without Training,George Stoica; Daniel Bolya; Jakob Bjorner; Pratik Ramesh; Taylor Hearn; Judy Hoffman,2023-05-04T17:59:58+00:00,cs.CV,http://arxiv.org/pdf/2305.03053v3,"Typical deep visual recognition models are capable of performing the one task they were trained on. In this paper, we tackle the extremely difficult problem of combining distinct models with different initializations, each solving a separate task, into one multi-task model without any additional training. Prior work in model merging permutes one model to the space of the other then averages them together. While this works for models trained on the same task, we find that this fails to account for the differences in models trained on disjoint tasks. Thus, we introduce ""ZipIt!"", a general method for merging two arbitrary models of the same architecture that incorporates two simple strategies. First, in order to account for features that aren't shared between models, we expand the model merging problem to allow for merging features within each model by defining a general ""zip"" operation. Second, we add support for partially zipping the models up until a specified layer, naturally creating a multi-head model. We find that these two changes combined account for 20-60% improvement over prior work, making it more feasible to merge models trained on disjoint tasks without retraining.",0.3632426354877182,0,like
arxiv,2502.17510,Recurrent Knowledge Identification and Fusion for Language Model Continual Learning,Yujie Feng; Xujia Wang; Zexin Lu; Shenghong Fu; Guangyuan Shi; Yongxin Xu; Yasha Wang; Philip S. Yu; Xu Chu; Xiao-Ming Wu,2025-02-22T05:37:27+00:00,cs.LG,http://arxiv.org/pdf/2502.17510v1,"Continual learning (CL) is crucial for deploying large language models (LLMs) in dynamic real-world environments without costly retraining. While recent model ensemble and model merging methods guided by parameter importance have gained popularity, they often struggle to balance knowledge transfer and forgetting, mainly due to the reliance on static importance estimates during sequential training. In this paper, we present Recurrent-KIF, a novel CL framework for Recurrent Knowledge Identification and Fusion, which enables dynamic estimation of parameter importance distributions to enhance knowledge transfer. Inspired by human continual learning, Recurrent-KIF employs an inner loop that rapidly adapts to new tasks while identifying important parameters, coupled with an outer loop that globally manages the fusion of new and historical knowledge through redundant knowledge pruning and key knowledge merging. These inner-outer loops iteratively perform multiple rounds of fusion, allowing Recurrent-KIF to leverage intermediate training information and adaptively adjust fusion strategies based on evolving importance distributions. Extensive experiments on two CL benchmarks with various model sizes (from 770M to 13B) demonstrate that Recurrent-KIF effectively mitigates catastrophic forgetting and enhances knowledge transfer.",0.3350630359729014,0,like
arxiv,2407.10759,Qwen2-Audio Technical Report,Yunfei Chu; Jin Xu; Qian Yang; Haojie Wei; Xipin Wei; Zhifang Guo; Yichong Leng; Yuanjun Lv; Jinzheng He; Junyang Lin; Chang Zhou; Jingren Zhou,2024-07-15T14:38:09+00:00,eess.AS,http://arxiv.org/pdf/2407.10759v1,"We introduce the latest progress of Qwen-Audio, a large-scale audio-language model called Qwen2-Audio, which is capable of accepting various audio signal inputs and performing audio analysis or direct textual responses with regard to speech instructions. In contrast to complex hierarchical tags, we have simplified the pre-training process by utilizing natural language prompts for different data and tasks, and have further expanded the data volume. We have boosted the instruction-following capability of Qwen2-Audio and implemented two distinct audio interaction modes for voice chat and audio analysis. In the voice chat mode, users can freely engage in voice interactions with Qwen2-Audio without text input. In the audio analysis mode, users could provide audio and text instructions for analysis during the interaction. Note that we do not use any system prompts to switch between voice chat and audio analysis modes. Qwen2-Audio is capable of intelligently comprehending the content within audio and following voice commands to respond appropriately. For instance, in an audio segment that simultaneously contains sounds, multi-speaker conversations, and a voice command, Qwen2-Audio can directly understand the command and provide an interpretation and response to the audio. Additionally, DPO has optimized the model's performance in terms of factuality and adherence to desired behavior. According to the evaluation results from AIR-Bench, Qwen2-Audio outperformed previous SOTAs, such as Gemini-1.5-pro, in tests focused on audio-centric instruction-following capabilities. Qwen2-Audio is open-sourced with the aim of fostering the advancement of the multi-modal language community.",0.5900375443282483,0,like
arxiv,2501.09522,Merging Models on the Fly Without Retraining: A Sequential Approach to Scalable Continual Model Merging,Anke Tang; Enneng Yang; Li Shen; Yong Luo; Han Hu; Bo Du; Dacheng Tao,2025-01-16T13:17:24+00:00,cs.LG,http://arxiv.org/pdf/2501.09522v1,"Deep model merging represents an emerging research direction that combines multiple fine-tuned models to harness their specialized capabilities across different tasks and domains. Current model merging techniques focus on merging all available models simultaneously, with weight interpolation-based methods being the predominant approaches. However, these conventional approaches are not well-suited for scenarios where models become available sequentially, and they often suffer from high memory requirements and potential interference between tasks. In this study, we propose a training-free projection-based continual merging method that processes models sequentially through orthogonal projections of weight matrices and adaptive scaling mechanisms. Our method operates by projecting new parameter updates onto subspaces orthogonal to existing merged parameter updates while using an adaptive scaling mechanism to maintain stable parameter distances, enabling efficient sequential integration of task-specific knowledge. Our approach maintains constant memory complexity to the number of models, minimizes interference between tasks through orthogonal projections, and retains the performance of previously merged models through adaptive task vector scaling. Extensive experiments on CLIP-ViT models demonstrate that our method achieves a 5-8% average accuracy improvement while maintaining robust performance in different task orderings.",0.6202257723934358,0,like
arxiv,2403.19522,Model Stock: All we need is just a few fine-tuned models,Dong-Hwan Jang; Sangdoo Yun; Dongyoon Han,2024-03-28T15:57:20+00:00,cs.LG,http://arxiv.org/pdf/2403.19522v1,"This paper introduces an efficient fine-tuning method for large pre-trained models, offering strong in-distribution (ID) and out-of-distribution (OOD) performance. Breaking away from traditional practices that need a multitude of fine-tuned models for averaging, our approach employs significantly fewer models to achieve final weights yet yield superior accuracy. Drawing from key insights in the weight space of fine-tuned weights, we uncover a strong link between the performance and proximity to the center of weight space. Based on this, we introduce a method that approximates a center-close weight using only two fine-tuned models, applicable during or after training. Our innovative layer-wise weight averaging technique surpasses state-of-the-art model methods such as Model Soup, utilizing only two fine-tuned models. This strategy can be aptly coined Model Stock, highlighting its reliance on selecting a minimal number of models to draw a more optimized-averaged model. We demonstrate the efficacy of Model Stock with fine-tuned models based upon pre-trained CLIP architectures, achieving remarkable performance on both ID and OOD tasks on the standard benchmarks, all while barely bringing extra computational demands. Our code and pre-trained models are available at https://github.com/naver-ai/model-stock.",0.09121953192764,0,like
arxiv,2501.12599,Kimi k1.5: Scaling Reinforcement Learning with LLMs,Kimi Team; Angang Du; Bofei Gao; Bowei Xing; Changjiu Jiang; Cheng Chen; Cheng Li; Chenjun Xiao; Chenzhuang Du; Chonghua Liao; Chuning Tang; Congcong Wang; Dehao Zhang; Enming Yuan; Enzhe Lu; Fengxiang Tang; Flood Sung; Guangda Wei; Guokun Lai; Haiqing Guo; Han Zhu; Hao Ding; Hao Hu; Hao Yang; Hao Zhang; Haotian Yao; Haotian Zhao; Haoyu Lu; Haoze Li; Haozhen Yu; Hongcheng Gao; Huabin Zheng; Huan Yuan; Jia Chen; Jianhang Guo; Jianlin Su; Jianzhou Wang; Jie Zhao; Jin Zhang; Jingyuan Liu; Junjie Yan; Junyan Wu; Lidong Shi; Ling Ye; Longhui Yu; Mengnan Dong; Neo Zhang; Ningchen Ma; Qiwei Pan; Qucheng Gong; Shaowei Liu; Shengling Ma; Shupeng Wei; Sihan Cao; Siying Huang; Tao Jiang; Weihao Gao; Weimin Xiong; Weiran He; Weixiao Huang; Wenhao Wu; Wenyang He; Xianghui Wei; Xianqing Jia; Xingzhe Wu; Xinran Xu; Xinxing Zu; Xinyu Zhou; Xuehai Pan; Y. Charles; Yang Li; Yangyang Hu; Yangyang Liu; Yanru Chen; Yejie Wang; Yibo Liu; Yidao Qin; Yifeng Liu; Ying Yang; Yiping Bao; Yulun Du; Yuxin Wu; Yuzhi Wang; Zaida Zhou; Zhaoji Wang; Zhaowei Li; Zhen Zhu; Zheng Zhang; Zhexu Wang; Zhilin Yang; Zhiqi Huang; Zihao Huang; Ziyao Xu; Zonghan Yang,2025-01-22T02:48:14+00:00,cs.AI,http://arxiv.org/pdf/2501.12599v2,"Language model pretraining with next token prediction has proved effective for scaling compute but is limited to the amount of available training data. Scaling reinforcement learning (RL) unlocks a new axis for the continued improvement of artificial intelligence, with the promise that large language models (LLMs) can scale their training data by learning to explore with rewards. However, prior published work has not produced competitive results. In light of this, we report on the training practice of Kimi k1.5, our latest multi-modal LLM trained with RL, including its RL training techniques, multi-modal data recipes, and infrastructure optimization. Long context scaling and improved policy optimization methods are key ingredients of our approach, which establishes a simplistic, effective RL framework without relying on more complex techniques such as Monte Carlo tree search, value functions, and process reward models. Notably, our system achieves state-of-the-art reasoning performance across multiple benchmarks and modalities -- e.g., 77.5 on AIME, 96.2 on MATH 500, 94-th percentile on Codeforces, 74.9 on MathVista -- matching OpenAI's o1. Moreover, we present effective long2short methods that use long-CoT techniques to improve short-CoT models, yielding state-of-the-art short-CoT reasoning results -- e.g., 60.8 on AIME, 94.6 on MATH500, 47.3 on LiveCodeBench -- outperforming existing short-CoT models such as GPT-4o and Claude Sonnet 3.5 by a large margin (up to +550%).",0.559017008236762,0,like
arxiv,2502.03685,Controlled LLM Decoding via Discrete Auto-regressive Biasing,Patrick Pynadath; Ruqi Zhang,2025-02-06T00:14:43+00:00,cs.CL,http://arxiv.org/pdf/2502.03685v1,"Controlled text generation allows for enforcing user-defined constraints on large language model outputs, an increasingly important field as LLMs become more prevalent in everyday life. One common approach uses energy-based decoding, which defines a target distribution through an energy function that combines multiple constraints into a weighted average. However, these methods often struggle to balance fluency with constraint satisfaction, even with extensive tuning of the energy function's coefficients. In this paper, we identify that this suboptimal balance arises from sampling in continuous space rather than the natural discrete space of text tokens. To address this, we propose Discrete Auto-regressive Biasing, a controlled decoding algorithm that leverages gradients while operating entirely in the discrete text domain. Specifically, we introduce a new formulation for controlled text generation by defining a joint distribution over the generated sequence and an auxiliary bias sequence. To efficiently sample from this joint distribution, we propose a Langevin-within-Gibbs sampling algorithm using gradient-based discrete MCMC. Our method significantly improves constraint satisfaction while maintaining comparable or better fluency, all with even lower computational costs. We demonstrate the advantages of our controlled decoding method on sentiment control, language detoxification, and keyword-guided generation.",0.686612101071549,0,like
arxiv,2306.14870,Composing Parameter-Efficient Modules with Arithmetic Operations,Jinghan Zhang; Shiqi Chen; Junteng Liu; Junxian He,2023-06-26T17:33:21+00:00,cs.CL,http://arxiv.org/pdf/2306.14870v2,"As an efficient alternative to conventional full finetuning, parameter-efficient finetuning (PEFT) is becoming the prevailing method to adapt pretrained language models. In PEFT, a lightweight module is learned on each dataset while the underlying pretrained language model remains unchanged, resulting in multiple compact modules representing diverse skills when applied to various domains and tasks. In this paper, we propose to compose these parameter-efficient modules through linear arithmetic operations in the weight space, thereby integrating different module capabilities. Specifically, we first define addition and negation operators for the module, and then further compose these two basic operators to perform flexible arithmetic. Our approach requires \emph{no additional training} and enables highly flexible module composition. We apply different arithmetic operations to compose the parameter-efficient modules for (1) distribution generalization, (2) multi-tasking, (3) unlearning, and (4) domain transfer. Additionally, we extend our approach to detoxify Alpaca-LoRA, the latest instruction-tuned large language model based on LLaMA. Empirical results demonstrate that our approach produces new and effective parameter-efficient modules that significantly outperform existing ones across all settings.",0.5191837530944613,0,like
arxiv,2406.19501,Monitoring Latent World States in Language Models with Propositional Probes,Jiahai Feng; Stuart Russell; Jacob Steinhardt,2024-06-27T19:28:43+00:00,cs.CL,http://arxiv.org/pdf/2406.19501v2,"Language models are susceptible to bias, sycophancy, backdoors, and other tendencies that lead to unfaithful responses to the input context. Interpreting internal states of language models could help monitor and correct unfaithful behavior. We hypothesize that language models represent their input contexts in a latent world model, and seek to extract this latent world state from the activations. We do so with 'propositional probes', which compositionally probe tokens for lexical information and bind them into logical propositions representing the world state. For example, given the input context ''Greg is a nurse. Laura is a physicist.'', we decode the propositions ''WorksAs(Greg, nurse)'' and ''WorksAs(Laura, physicist)'' from the model's activations. Key to this is identifying a 'binding subspace' in which bound tokens have high similarity (''Greg'' and ''nurse'') but unbound ones do not (''Greg'' and ''physicist''). We validate propositional probes in a closed-world setting with finitely many predicates and properties. Despite being trained on simple templated contexts, propositional probes generalize to contexts rewritten as short stories and translated to Spanish. Moreover, we find that in three settings where language models respond unfaithfully to the input context -- prompt injections, backdoor attacks, and gender bias -- the decoded propositions remain faithful. This suggests that language models often encode a faithful world model but decode it unfaithfully, which motivates the search for better interpretability tools for monitoring LMs.",0.5409451052994432,0,like
arxiv,2310.02575,AdaMerging: Adaptive Model Merging for Multi-Task Learning,Enneng Yang; Zhenyi Wang; Li Shen; Shiwei Liu; Guibing Guo; Xingwei Wang; Dacheng Tao,2023-10-04T04:26:33+00:00,cs.LG,http://arxiv.org/pdf/2310.02575v2,"Multi-task learning (MTL) aims to empower a model to tackle multiple tasks simultaneously. A recent development known as task arithmetic has revealed that several models, each fine-tuned for distinct tasks, can be directly merged into a single model to execute MTL without necessitating a retraining process using the initial training data. Nevertheless, this direct addition of models often leads to a significant deterioration in the overall performance of the merged model. This decline occurs due to potential conflicts and intricate correlations among the multiple tasks. Consequently, the challenge emerges of how to merge pre-trained models more effectively without using their original training data. This paper introduces an innovative technique called Adaptive Model Merging (AdaMerging). This approach aims to autonomously learn the coefficients for model merging, either in a task-wise or layer-wise manner, without relying on the original training data. Specifically, our AdaMerging method operates as an automatic, unsupervised task arithmetic scheme. It leverages entropy minimization on unlabeled test samples from the multi-task setup as a surrogate objective function to iteratively refine the merging coefficients of the multiple models. Our experimental findings across eight tasks demonstrate the efficacy of the AdaMerging scheme we put forth. Compared to the current state-of-the-art task arithmetic merging scheme, AdaMerging showcases a remarkable 11\% improvement in performance. Notably, AdaMerging also exhibits superior generalization capabilities when applied to unseen downstream tasks. Furthermore, it displays a significantly enhanced robustness to data distribution shifts that may occur during the testing phase.",0.3711252359592211,0,like
arxiv,2403.08632,A Decade's Battle on Dataset Bias: Are We There Yet?,Zhuang Liu; Kaiming He,2024-03-13T15:46:37+00:00,cs.CV,http://arxiv.org/pdf/2403.08632v2,"We revisit the ""dataset classification"" experiment suggested by Torralba & Efros (2011) a decade ago, in the new era with large-scale, diverse, and hopefully less biased datasets as well as more capable neural network architectures. Surprisingly, we observe that modern neural networks can achieve excellent accuracy in classifying which dataset an image is from: e.g., we report 84.7% accuracy on held-out validation data for the three-way classification problem consisting of the YFCC, CC, and DataComp datasets. Our further experiments show that such a dataset classifier could learn semantic features that are generalizable and transferable, which cannot be explained by memorization. We hope our discovery will inspire the community to rethink issues involving dataset bias.",0.4228585749568007,0,like
arxiv,2402.03300,DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models,Zhihong Shao; Peiyi Wang; Qihao Zhu; Runxin Xu; Junxiao Song; Xiao Bi; Haowei Zhang; Mingchuan Zhang; Y. K. Li; Y. Wu; Daya Guo,2024-02-05T18:55:32+00:00,cs.CL,http://arxiv.org/pdf/2402.03300v3,"Mathematical reasoning poses a significant challenge for language models due to its complex and structured nature. In this paper, we introduce DeepSeekMath 7B, which continues pre-training DeepSeek-Coder-Base-v1.5 7B with 120B math-related tokens sourced from Common Crawl, together with natural language and code data. DeepSeekMath 7B has achieved an impressive score of 51.7% on the competition-level MATH benchmark without relying on external toolkits and voting techniques, approaching the performance level of Gemini-Ultra and GPT-4. Self-consistency over 64 samples from DeepSeekMath 7B achieves 60.9% on MATH. The mathematical reasoning capability of DeepSeekMath is attributed to two key factors: First, we harness the significant potential of publicly available web data through a meticulously engineered data selection pipeline. Second, we introduce Group Relative Policy Optimization (GRPO), a variant of Proximal Policy Optimization (PPO), that enhances mathematical reasoning abilities while concurrently optimizing the memory usage of PPO.",0.4037514851626712,0,like
arxiv,2410.10814,Your Mixture-of-Experts LLM Is Secretly an Embedding Model For Free,Ziyue Li; Tianyi Zhou,2024-10-14T17:59:44+00:00,cs.CL,http://arxiv.org/pdf/2410.10814v2,"While large language models (LLMs) excel on generation tasks, their decoder-only architecture often limits their potential as embedding models if no further representation finetuning is applied. Does this contradict their claim of generalists? To answer the question, we take a closer look at Mixture-of-Experts (MoE) LLMs. Our study shows that the expert routers in MoE LLMs can serve as an off-the-shelf embedding model with promising performance on a diverse class of embedding-focused tasks, without requiring any finetuning. Moreover, our extensive analysis shows that the MoE routing weights (RW) is complementary to the hidden state (HS) of LLMs, a widely-used embedding. Compared to HS, we find that RW is more robust to the choice of prompts and focuses on high-level semantics. Motivated by the analysis, we propose MoEE combining RW and HS, which achieves better performance than using either separately. Our exploration of their combination and prompting strategy shed several novel insights, e.g., a weighted sum of RW and HS similarities outperforms the similarity on their concatenation. Our experiments are conducted on 6 embedding tasks with 20 datasets from the Massive Text Embedding Benchmark (MTEB). The results demonstrate the significant improvement brought by MoEE to LLM-based embedding without further finetuning.",0.5987381265248009,0,like
arxiv,2408.03314,Scaling LLM Test-Time Compute Optimally can be More Effective than Scaling Model Parameters,Charlie Snell; Jaehoon Lee; Kelvin Xu; Aviral Kumar,2024-08-06T17:35:05+00:00,cs.LG,http://arxiv.org/pdf/2408.03314v1,"Enabling LLMs to improve their outputs by using more test-time computation is a critical step towards building generally self-improving agents that can operate on open-ended natural language. In this paper, we study the scaling of inference-time computation in LLMs, with a focus on answering the question: if an LLM is allowed to use a fixed but non-trivial amount of inference-time compute, how much can it improve its performance on a challenging prompt? Answering this question has implications not only on the achievable performance of LLMs, but also on the future of LLM pretraining and how one should tradeoff inference-time and pre-training compute. Despite its importance, little research attempted to understand the scaling behaviors of various test-time inference methods. Moreover, current work largely provides negative results for a number of these strategies. In this work, we analyze two primary mechanisms to scale test-time computation: (1) searching against dense, process-based verifier reward models; and (2) updating the model's distribution over a response adaptively, given the prompt at test time. We find that in both cases, the effectiveness of different approaches to scaling test-time compute critically varies depending on the difficulty of the prompt. This observation motivates applying a ""compute-optimal"" scaling strategy, which acts to most effectively allocate test-time compute adaptively per prompt. Using this compute-optimal strategy, we can improve the efficiency of test-time compute scaling by more than 4x compared to a best-of-N baseline. Additionally, in a FLOPs-matched evaluation, we find that on problems where a smaller base model attains somewhat non-trivial success rates, test-time compute can be used to outperform a 14x larger model.",0.4029919154234573,0,like
arxiv,2410.01131,nGPT: Normalized Transformer with Representation Learning on the Hypersphere,Ilya Loshchilov; Cheng-Ping Hsieh; Simeng Sun; Boris Ginsburg,2024-10-01T23:50:09+00:00,cs.LG,http://arxiv.org/pdf/2410.01131v2,"We propose a novel neural network architecture, the normalized Transformer (nGPT) with representation learning on the hypersphere. In nGPT, all vectors forming the embeddings, MLP, attention matrices and hidden states are unit norm normalized. The input stream of tokens travels on the surface of a hypersphere, with each layer contributing a displacement towards the target output predictions. These displacements are defined by the MLP and attention blocks, whose vector components also reside on the same hypersphere. Experiments show that nGPT learns much faster, reducing the number of training steps required to achieve the same accuracy by a factor of 4 to 20, depending on the sequence length.",0.6757842269035091,0,like
arxiv,2501.00663,Titans: Learning to Memorize at Test Time,Ali Behrouz; Peilin Zhong; Vahab Mirrokni,2024-12-31T22:32:03+00:00,cs.LG,http://arxiv.org/pdf/2501.00663v1,"Over more than a decade there has been an extensive research effort on how to effectively utilize recurrent models and attention. While recurrent models aim to compress the data into a fixed-size memory (called hidden state), attention allows attending to the entire context window, capturing the direct dependencies of all tokens. This more accurate modeling of dependencies, however, comes with a quadratic cost, limiting the model to a fixed-length context. We present a new neural long-term memory module that learns to memorize historical context and helps attention to attend to the current context while utilizing long past information. We show that this neural memory has the advantage of fast parallelizable training while maintaining a fast inference. From a memory perspective, we argue that attention due to its limited context but accurate dependency modeling performs as a short-term memory, while neural memory due to its ability to memorize the data, acts as a long-term, more persistent, memory. Based on these two modules, we introduce a new family of architectures, called Titans, and present three variants to address how one can effectively incorporate memory into this architecture. Our experimental results on language modeling, common-sense reasoning, genomics, and time series tasks show that Titans are more effective than Transformers and recent modern linear recurrent models. They further can effectively scale to larger than 2M context window size with higher accuracy in needle-in-haystack tasks compared to baselines.",0.1427425326140431,0,like
arxiv,2503.22655,Unicorn: Text-Only Data Synthesis for Vision Language Model Training,Xiaomin Yu; Pengxiang Ding; Wenjie Zhang; Siteng Huang; Songyang Gao; Chengwei Qin; Kejian Wu; Zhaoxin Fan; Ziyue Qiao; Donglin Wang,2025-03-28T17:43:00+00:00,cs.AI,http://arxiv.org/pdf/2503.22655v1,"Training vision-language models (VLMs) typically requires large-scale, high-quality image-text pairs, but collecting or synthesizing such data is costly. In contrast, text data is abundant and inexpensive, prompting the question: can high-quality multimodal training data be synthesized purely from text? To tackle this, we propose a cross-integrated three-stage multimodal data synthesis framework, which generates two datasets: Unicorn-1.2M and Unicorn-471K-Instruction. In Stage 1: Diverse Caption Data Synthesis, we construct 1.2M semantically diverse high-quality captions by expanding sparse caption seeds using large language models (LLMs). In Stage 2: Instruction-Tuning Data Generation, we further process 471K captions into multi-turn instruction-tuning tasks to support complex reasoning. Finally, in Stage 3: Modality Representation Transfer, these textual captions representations are transformed into visual representations, resulting in diverse synthetic image representations. This three-stage process enables us to construct Unicorn-1.2M for pretraining and Unicorn-471K-Instruction for instruction-tuning, without relying on real images. By eliminating the dependency on real images while maintaining data quality and diversity, our framework offers a cost-effective and scalable solution for VLMs training. Code is available at https://github.com/Yu-xm/Unicorn.git.",0.2473147768486038,0,like
arxiv,2401.11824,Rethinking Centered Kernel Alignment in Knowledge Distillation,Zikai Zhou; Yunhang Shen; Shitong Shao; Linrui Gong; Shaohui Lin,2024-01-22T10:37:59+00:00,cs.CV,http://arxiv.org/pdf/2401.11824v4,"Knowledge distillation has emerged as a highly effective method for bridging the representation discrepancy between large-scale models and lightweight models. Prevalent approaches involve leveraging appropriate metrics to minimize the divergence or distance between the knowledge extracted from the teacher model and the knowledge learned by the student model. Centered Kernel Alignment (CKA) is widely used to measure representation similarity and has been applied in several knowledge distillation methods. However, these methods are complex and fail to uncover the essence of CKA, thus not answering the question of how to use CKA to achieve simple and effective distillation properly. This paper first provides a theoretical perspective to illustrate the effectiveness of CKA, which decouples CKA to the upper bound of Maximum Mean Discrepancy~(MMD) and a constant term. Drawing from this, we propose a novel Relation-Centered Kernel Alignment~(RCKA) framework, which practically establishes a connection between CKA and MMD. Furthermore, we dynamically customize the application of CKA based on the characteristics of each task, with less computational source yet comparable performance than the previous methods. The extensive experiments on the CIFAR-100, ImageNet-1k, and MS-COCO demonstrate that our method achieves state-of-the-art performance on almost all teacher-student pairs for image classification and object detection, validating the effectiveness of our approaches. Our code is available in https://github.com/Klayand/PCKA",0.5330551151615922,0,like
